ParamValue,Train MSE,Test MSE
1,0.0018172388511205559,0.0018521098871786311
2,0.0013039864316570708,0.0013176612252123702
3,0.001257537800708348,0.0012812468714969091
4,0.0012079765489190959,0.0012288648666368483
5,0.0012021546447771034,0.001223783809091027
6,0.0011692740168563907,0.0011842121702066442
7,0.00116832603344784,0.0011761600634227435
8,0.0012052649614542744,0.0012181768386521125
9,0.0011951063032867096,0.0012049232160317943
10,0.0011783227428749305,0.0011853588428520712
11,0.0011663916997729435,0.0011708718295123024
12,0.0011740682437746779,0.0011785474918624558
13,0.0011781415659756335,0.0011812211140884796
14,0.0011615128280487992,0.0011631729932597356
15,0.0011710423371300452,0.001174235382212862
16,0.0011615765193226403,0.0011634591166987409
17,0.0011737625757934742,0.0011772463505107032
18,0.0011671959156001862,0.0011710890419326806
19,0.001155385696812766,0.0011580457682450259
20,0.0011453219957687515,0.0011472846308543752
21,0.0011526778535830907,0.001154955528270682
22,0.0011602830166526,0.0011622526202198183
23,0.0011678941958109474,0.001169673228259736
24,0.0011725521599177586,0.001173485209809408
25,0.0011739673485652673,0.001173142153449225
26,0.0011802042886171309,0.0011773278253569008
27,0.0011717616885849,0.0011684187859523178
28,0.0011739745647538218,0.0011709467145799356
29,0.0011780311548686428,0.0011719265884183167
30,0.00118019543720959,0.00117370281629425
